acc_x_dashboard_mean,acc_x_dashboard_std,acc_x_dashboard_peak,acc_x_dashboard_rms,acc_x_dashboard_skewness,acc_y_dashboard_mean,acc_y_dashboard_std,acc_y_dashboard_peak,acc_y_dashboard_rms,acc_y_dashboard_skewness,acc_z_dashboard_mean,acc_z_dashboard_std,acc_z_dashboard_peak,acc_z_dashboard_rms,acc_z_dashboard_skewness,gyro_x_dashboard_mean,gyro_x_dashboard_std,gyro_x_dashboard_peak,gyro_x_dashboard_rms,gyro_x_dashboard_skewness,gyro_y_dashboard_mean,gyro_y_dashboard_std,gyro_y_dashboard_peak,gyro_y_dashboard_rms,gyro_y_dashboard_skewness,gyro_z_dashboard_mean,gyro_z_dashboard_std,gyro_z_dashboard_peak,gyro_z_dashboard_rms,gyro_z_dashboard_skewness,acc_x_above_suspension_mean,acc_x_above_suspension_std,acc_x_above_suspension_peak,acc_x_above_suspension_rms,acc_x_above_suspension_skewness,acc_y_above_suspension_mean,acc_y_above_suspension_std,acc_y_above_suspension_peak,acc_y_above_suspension_rms,acc_y_above_suspension_skewness,acc_z_above_suspension_mean,acc_z_above_suspension_std,acc_z_above_suspension_peak,acc_z_above_suspension_rms,acc_z_above_suspension_skewness,gyro_x_above_suspension_mean,gyro_x_above_suspension_std,gyro_x_above_suspension_peak,gyro_x_above_suspension_rms,gyro_x_above_suspension_skewness,gyro_y_above_suspension_mean,gyro_y_above_suspension_std,gyro_y_above_suspension_peak,gyro_y_above_suspension_rms,gyro_y_above_suspension_skewness,gyro_z_above_suspension_mean,gyro_z_above_suspension_std,gyro_z_above_suspension_peak,gyro_z_above_suspension_rms,gyro_z_above_suspension_skewness,acc_x_below_suspension_mean,acc_x_below_suspension_std,acc_x_below_suspension_peak,acc_x_below_suspension_rms,acc_x_below_suspension_skewness,acc_y_below_suspension_mean,acc_y_below_suspension_std,acc_y_below_suspension_peak,acc_y_below_suspension_rms,acc_y_below_suspension_skewness,acc_z_below_suspension_mean,acc_z_below_suspension_std,acc_z_below_suspension_peak,acc_z_below_suspension_rms,acc_z_below_suspension_skewness,gyro_x_below_suspension_mean,gyro_x_below_suspension_std,gyro_x_below_suspension_peak,gyro_x_below_suspension_rms,gyro_x_below_suspension_skewness,gyro_y_below_suspension_mean,gyro_y_below_suspension_std,gyro_y_below_suspension_peak,gyro_y_below_suspension_rms,gyro_y_below_suspension_skewness,gyro_z_below_suspension_mean,gyro_z_below_suspension_std,gyro_z_below_suspension_peak,gyro_z_below_suspension_rms,gyro_z_below_suspension_skewness,ClassLabel
0.703679809936523,0.237517256101148,1.20296662414551,0.741924142294348,-0.198388072769676,-0.717254933349609,0.348383298995384,1.5568296295166,0.795863143997058,-0.165880795771798,9.70776947143555,0.837401232503344,11.9313842633057,9.74310033399277,-0.242673530168666,-0.786972045898438,1.19095283021451,2.79960632324219,1.41750706239708,0.287695990500453,-1.01943969726562,1.09993738236898,2.86178588867188,1.49161734254838,0.190828849531265,-1.68319702148438,0.419764844685132,2.75955200195312,1.73373316501437,-0.616128866904859,0.708307626560118,0.832829489076746,2.86869155258551,1.08693723487676,-0.285631711047369,-0.710812779028915,0.739320909228084,3.04980414890196,1.0202540396961,-0.471087222204314,9.30843356911859,1.20537133767555,11.588695172268,9.38460426289515,-0.459979674693962,-1.02394662252287,2.20624445073133,5.34187875142912,2.41218385920956,0.696874191369447,-1.01464248285061,2.49514408707235,5.85137343988186,2.6703423943293,-0.0490537289414667,-1.17864097036966,0.587650717097619,2.67735923208841,1.31439006198053,-0.354006276961155,0.57522291019694,0.746158351856018,2.0211052347819,0.936215059021716,-0.43247656367299,-0.518305896158854,1.60241500350885,3.7230405863444,1.66883796954465,-0.139545148963551,9.48936925590007,1.3117994634589,13.6907861551921,9.57781448716281,0.614427554095237,-0.904148646763392,1.29802048915397,3.55202811104911,1.57119216580987,1.27600358649674,-1.50156656901042,7.28520285007128,24.1750081380208,7.36664096563167,1.31298998490929,-1.51747930617559,1.21438086367572,4.64339483351934,1.93596743492542,-0.298145671137606,Asphalt Road
-0.685471030383598,0.745501917522214,2.2132350517459,1.00723789659835,0.205451421637813,0.128976227384242,0.750319455972536,1.60265523324362,0.753892941684014,0.121421937446952,9.6793625607136,0.770307121406557,11.9714754620808,9.70935451931837,0.423174986389797,0.0253221465320122,2.61345970045727,6.53504162299924,2.58731702442915,-0.00772936437355263,0.145360434927591,2.16251504764472,5.53354402867759,2.1457100364929,-0.228918305032525,0.688945491139482,0.467820433880279,1.66581316692073,0.830135367846857,0.250563114671477,-0.503036367589438,1.11594831362339,3.40875921243807,1.21386960297344,0.222647635261267,0.351761363474776,0.803715909907246,2.42415837848942,0.869928810532739,0.370703291986849,10.0803761560475,2.09864986395107,16.5033488337819,10.2922411589432,0.122697920810153,0.184341058498475,2.05607146652488,4.53092993759527,2.04373748407102,-0.189146526240212,-0.41893935785061,1.94718101130539,5.37835097894436,1.97261090905652,-0.251191293846944,0.870584627477134,0.915225024489849,2.27988638528963,1.25650376129278,-0.0581147393408938,-0.345622391276041,0.816036354061135,2.06556897989909,0.878664817707965,0.228008565531949,0.559779169392904,1.89462366788368,5.4706937886556,1.95733481666605,-0.164995900333388,9.72823305505371,3.58942351368874,18.488880291748,10.3568721296948,-0.100139437259897,0.00580560593378007,1.86437129010144,5.77635992140997,1.8456425456376,-0.290719743509433,-1.91823323567708,12.4369237280638,33.9024861653646,12.4604634395266,-0.0466655197827265,0.507042294456845,2.78955365744171,7.50441778273809,2.80768041343019,-0.160823577531945,Asphalt Road
0.255837965936428,0.466467125691885,1.33765798607803,0.527913641212948,0.396973753188004,-0.42977146098216,0.406909640294253,1.22629841129954,0.589039434105944,0.0858219991215252,10.0941282168028,0.674297680597851,11.8998829929259,10.1161755753878,0.0201525654909965,0.76995849609375,0.740148119424933,2.38037109375,1.06287296494993,-0.0906287102115455,-0.591348787633384,0.824226058457501,2.66135611185213,1.0076978774251,0.229980553642582,3.21390291539634,0.327170031715329,3.85507723180259,3.23018132225618,-0.160176610891216,0.232903849838628,0.389342939090518,1.04690847227515,0.4503336196698,-0.307850943622822,-0.492004353500738,0.366220805232745,1.29351124327125,0.611149415843043,-0.468353936481698,10.0751427815894,0.983704757986034,12.2599475645484,10.1220958116034,0.343351905515343,1.52569282345656,1.09257944218353,4.2341278820503,1.87018550745087,-0.174688528225855,-0.502237459508384,0.902674760456026,2.07389273294588,1.0250696339442,-0.062635857473143,2.96917426876905,0.428858458848949,3.8526581554878,2.99937277184614,-0.235609582296913,0.100455001180013,0.636914155129885,2.36416012980143,0.63846507770339,-0.751078518945821,-0.694682172078451,1.11528098361344,3.00654723714193,1.30443779428733,-0.0928603686929228,10.2352964642741,2.56065715464573,15.8318864969889,10.5445303107321,0.203787729801958,1.38632638113839,12.1092314771292,29.9715314592634,12.0674238370252,0.15694363676404,-4.0036374046689,23.1864581796298,65.8218747093564,23.2999725005303,-0.409134444923185,2.7926999046689,1.97816314134262,6.56436738513765,3.41087079541704,-0.416254396858743,Asphalt Road
0.227568867797851,0.197347955071522,0.747350048217773,0.299924791663325,0.176813596687761,-2.19398654632568,0.254469347396959,2.79361435211182,2.20840134967524,0.389104347918051,9.82549236706543,0.267062607462038,10.5166505023193,9.82904859296358,0.0751579745096028,-0.127906799316406,0.304371923389463,0.779151916503906,0.327337091855189,-0.210963617651415,0.320587158203125,0.414205678422385,1.21841430664062,0.52049125176256,-0.194141321098609,-0.712738037109375,0.20941683275503,1.13449096679688,0.742276101721489,0.255735552344131,0.47491208945372,0.232303087583342,1.32119055026915,0.527661750290882,1.02152504617283,-2.19378479103944,0.194173968951782,2.67233781887147,2.20219008466801,-0.126529541441189,9.43107625718428,0.422566833802842,10.3432431476872,9.44034908482068,-0.0405541276084126,-0.409419362137957,0.637317077955844,1.99480754573171,0.752112897636082,-0.360687288415171,0.351458293635671,0.552808255304427,1.77113602801067,0.650390621054276,0.127915351646849,-0.31104111089939,0.229550584857494,0.80908798589939,0.3852092603479,-0.125466068155156,-0.10285718351237,0.318082687620004,0.732340684000651,0.331259210348016,0.190745906947571,-2.14962940018717,0.409876205420321,3.03282645060221,2.18758887633016,-0.418045771138574,9.70501613952637,0.364291048993726,10.5907510437012,9.71171416782211,-0.229738135330047,-0.326647077287946,0.636927398428769,1.70298985072545,0.710113578065237,0.537017310491185,-0.0494530087425595,0.965965983811981,2.29826427641369,0.95753541778772,0.434982523433718,-0.654551188151042,0.584301318430117,1.83741251627604,0.873508516280597,0.00509315020261896,Asphalt Road
0.821636870167801,0.287244937633728,1.59331200725276,0.869451900642825,0.220805779005667,-2.10733659255907,0.425794489551048,3.03695721316454,2.14907944076618,0.37561922680943,10.1307454873642,0.719146727770463,11.6308564795517,10.1557290582948,0.206171832232576,0.155148389862805,1.33354982448537,2.6777313976753,1.32923250583722,-0.086434996085047,1.33204762528582,0.746459408405511,2.46150319169207,1.52328870916145,-0.617994086295069,-0.132639815167683,0.264828797232273,0.645335127667683,0.293811038891222,0.190724468165912,0.940082697908727,0.596400069487309,2.33580649771341,1.11010569809101,0.220607359778166,-2.03336276867973,0.741250450798318,3.68742092761528,2.16171860686016,0.313639683378097,9.43282110463807,1.126741660304,11.5859505996332,9.49854040501954,-0.255074307494556,0.271755311547256,1.7657735744247,4.30465326076601,1.7690246293277,0.234104716677768,1.16812357088415,2.15873066109298,6.44888528963415,2.43545239794482,0.312218537319971,-0.150168814310213,0.500525496425071,1.50820104087271,0.517750837673362,-0.32348813941451,0.437959908732096,0.851860757747136,2.58596581217448,0.950243283182975,-0.189261690281456,-2.13532461531576,1.69457692291933,5.48830827229818,2.71546871488336,0.422897781322063,10.0902078436686,1.58618833930229,13.3479022745768,10.2116584307945,-0.0490332142152991,-0.0517127627418156,1.92394522687244,8.41322399321056,1.90531051041964,-1.53178611202591,0.73849632626488,8.60649347393299,22.2738356817336,8.55193967135064,0.802866723896365,0.170484270368304,1.26702541931396,2.9433114188058,1.26582432879408,0.0821629355600224,Asphalt Road
-0.40100483605957,0.661014961863191,1.79804544677734,0.767467812194114,-0.304237569101243,0.328759800964355,0.71168054325386,1.91206930084229,0.77745894969658,0.148132187025101,9.81804639990234,1.25129559478608,12.7424200756836,9.89588100993822,0.0741767848590825,0.0989532470703125,1.05774321638963,2.59742736816406,1.05177756331254,-0.0457768837217516,1.32602691650391,2.24608725535851,5.39798736572266,2.5888911106501,-0.108807251020219,0.049591064453125,0.389671134199897,1.03836059570312,0.388929292604267,0.413596688816227,-0.254715610914277,0.743340826608262,1.99594665229611,0.778706950820419,-0.267961622689663,0.20419270032036,0.531278757449968,1.53263943347466,0.564186701916441,0.578197391746649,9.81360836755669,1.29682653311578,14.0471315111114,9.89722350296445,0.653366091625264,0.222979289729421,1.30877586936826,3.64573408917683,1.31466959893506,-0.411095330012602,1.22868979849466,2.95760581752239,6.20213950552591,3.17524206153331,-0.173559145829812,0.122435034775153,0.469956649299182,1.1023544683689,0.481074219758757,0.353657151050706,-0.374675458374023,1.04570298630007,2.97753179321289,1.10091168581023,-0.387938632853851,0.442556775919596,2.00321343365843,6.09347124430338,2.03186202274813,0.368218872819291,9.61217583972168,5.39711501807599,20.7796182373047,10.9972813859473,-0.167126777065806,-3.03433372860863,12.3477618988484,30.1015944707961,12.5946441239525,-0.316943865749022,-1.67809622628348,34.9491880393537,88.7151445661272,34.6386032723979,-0.505578519699522,-0.173630487351191,4.49994737286256,11.9036719912574,4.45810311427403,-0.265022842981882,Asphalt Road
2.09518981481934,0.392746621780162,2.84945910583496,2.13095876798778,-0.0235687206556198,0.29174544329834,0.435334837267471,1.25114993255615,0.520424342064499,-0.132523685547338,9.57971559564209,0.554561300271263,10.4145976565552,9.59543320358345,-0.557773847555293,-0.430030822753906,0.757917042621536,2.10056304931641,0.864798234933821,-0.116885683564516,-0.1336669921875,0.933590973745783,1.776123046875,0.933823928229974,-0.0139771444897815,-6.49295806884766,0.278048192785558,7.23209381103516,6.49878981544833,-0.20043250943836,1.88741340337986,0.641878549569665,3.91434452886814,1.99150628073517,0.494117493493002,-0.0048613972733664,0.453022499133617,1.18326117657917,0.448495741574312,0.0756692954812933,9.22237603427496,1.23811604012069,12.0324984068336,9.30346668827256,-0.265570184038494,-2.17139267339939,1.34188242068094,6.23358749761814,2.54550223028903,-0.319160841603568,0.352306831173781,1.25041899908553,2.70154999523628,1.28701080923988,0.250045689399793,-5.9040497570503,0.576094586239953,7.5758026867378,5.93153022470381,0.00454902175302468,1.79635810465495,0.623821167315355,3.13304089152018,1.89954526978811,0.283004845916408,-0.394289670450846,1.87532985478221,4.95263415323893,1.89789071528815,0.13876141540656,9.65834402840169,3.99829911039365,22.6311341878255,10.4379249485525,0.589640927110851,-0.949510846819196,2.1026821716762,8.75255039760045,2.28788498771475,-0.808267233477205,1.35370163690476,12.3292167235797,40.176028297061,12.2801425658831,0.511317073043568,-6.42647879464286,3.49795426703073,13.5694231305804,7.30004110064786,0.189626262356924,Asphalt Road
0.279829034474442,0.345403824845816,1.04503982707698,0.441839353960979,0.212395533435054,-0.477651406523914,0.35106477712383,1.38016966433641,0.590705014653285,-0.00961638474971736,9.61766807159275,0.856409609010761,12.0881489966416,9.65496285882926,0.134111383033973,-1.07226860232469,1.10758621264596,3.1511260241997,1.53361410713579,0.0457283656416327,-0.371138409870427,0.893408741182779,2.54337962080793,0.959145095658895,-0.400263587876522,-0.122874190167683,0.285924178751529,0.706370283917683,0.308570332151691,0.435498905071928,0.324701045198766,1.0368885388215,2.69014834341654,1.07659920762267,-0.187702354372055,-0.472726358523485,0.649821297651402,1.93486531238091,0.798306065708259,-0.180989805096364,9.54228400454042,1.15865477698278,11.8014287490473,9.61097369144711,0.0346411720121048,-0.725559141577744,1.94637340756367,7.47513189548399,2.05889245002371,0.0886989809095275,-0.0730263314596035,3.50450441801315,10.7213462271341,3.47005086946037,0.400718316299815,0.180336556783537,0.625717510883559,1.59975377524771,0.64514589750717,-0.751621222862641,0.451630800211588,0.904589023653138,2.46146732584635,1.00293870968231,-0.243636895059314,-0.690136609212239,1.21017326353681,3.61604257405599,1.38257639231932,0.185768029887788,9.79955176212565,1.32502716724493,12.6320359781901,9.88695088450622,-0.303066547451168,-0.964493524460565,1.08710820616631,4.07972789946057,1.44513526204373,-0.58087172939081,0.281037830171131,6.59808426325514,17.0553298223586,6.53781338737212,0.490464884503486,0.123487200055804,1.29240029700481,3.6604745047433,1.28535662200099,0.427828024808911,Asphalt Road
1.02893210546875,0.521090697170489,2.11886846923828,1.15100220766445,-0.457075310268257,-0.642136856262207,0.439054270422378,1.39671739349365,0.77540506930179,0.354659997480435,9.74147983081055,0.794907010575124,11.4399743725586,9.77321180096087,0.166350740805538,0.0568389892578125,1.11623852194228,3.17039489746094,1.10648060977605,-0.302258323601529,-0.115928649902344,1.90876626407092,3.94039154052734,1.89313505321367,-0.318438022265174,-4.29977416992188,0.254869415816431,4.80575561523438,4.30717043580395,0.0783452720054047,1.14716128715701,0.435227459150935,1.95688028862186,1.22540340342547,-0.337226058685437,-0.487994941647413,0.354454770672928,1.34519096203316,0.601052812851919,-0.28595237965747,9.35483144543755,0.944117170971078,11.2004257371856,9.40140422811503,-0.0612989638804288,-0.529279011051829,1.33982091382507,4.46970869855183,1.42805950542706,-0.506816767743104,0.0308748570884146,2.41544340072813,5.07298911490091,2.3913662919927,0.406497476220453,-4.3700576410061,0.474048578890503,5.4284072503811,4.39518274930189,0.290834672637207,0.919127176757812,0.79344402398872,2.26337564086914,1.20903147927344,-0.0580958646240267,-0.622240470418294,1.5536354809064,3.96696413167318,1.65912348738935,0.209657575363895,10.0988691531982,3.63595542971353,17.2194403686523,10.7211439045722,0.319393997314187,1.87869117373512,14.0362834060878,35.5337233770461,14.0216399663223,-0.48724896330073,7.03589303152902,26.5058187486429,79.7113691057478,27.1663587868582,0.659659148775389,-3.55040050688244,2.55943840348792,10.1946876162574,4.36177191078292,-0.445744632476322,Asphalt Road
0.488555535206864,0.325769019991391,1.36107444621761,0.585396836581556,-0.0483328314580471,-0.342426896758289,0.498013714936936,1.38016966433641,0.600261182056189,0.1323835677851,9.90420612628025,0.835906294361802,12.1767344580674,9.93871538671582,0.552588472955035,-0.742678758574695,0.928423919266585,2.9985381335747,1.18165278014612,0.301397784351714,0.466263933879573,0.753700587701003,1.79011647294207,0.879832563855007,-0.831578996837714,1.06944758717607,0.362859558847613,2.07072932545732,1.1281630467157,0.875174689978359,0.408761465486852,0.821004464569702,2.69493674673685,0.909754527272865,0.218342461973824,-0.319784756472704,0.748289676926515,2.11443043689263,0.806846318858306,0.558526426530915,9.57170874294374,1.22881286068198,12.6848891616449,9.64869885971116,-0.327758386859963,0.0715599990472562,1.72754031379207,3.90792474514101,1.71167416832904,0.0977513842056364,0.375276891196647,2.72123785738541,7.27285989900915,2.71990174675565,0.161756874842023,1.22983606850229,0.531450229293546,2.64218958412729,1.33764244650093,0.464859294663293,0.421751163492838,0.695867955928562,2.03290522867839,0.807726198506644,0.318065006807053,-0.462304379231771,1.96809222847504,5.32390642496745,2.0024097029442,0.484410890178038,10.0006886435954,1.94746071086216,15.5074721720378,10.18481833427,0.354590669414145,-0.838455926804315,1.40825628168273,5.96055530366443,1.62681602555242,2.30750531117492,-0.321989513578869,7.17951786730943,15.6595139276414,7.114649992637,-0.121077623592546,1.41224452427455,1.90679826542168,7.2310311453683,2.35745554122623,0.798312656133379,Asphalt Road
